Date;Hour;Station;Ridership
2025-08-14;1;Delta Electronics Bommasandra;0
2025-08-14;2;Delta Electronics Bommasandra;0
2025-08-14;3;Delta Electronics Bommasandra;0
2025-08-14;4;Delta Electronics Bommasandra;0
2025-08-14;5;Delta Electronics Bommasandra;0
2025-08-14;6;Delta Electronics Bommasandra;97
2025-08-14;7;Delta Electronics Bommasandra;263
2025-08-14;8;Delta Electronics Bommasandra;430
2025-08-14;9;Delta Electronics Bommasandra;406
2025-08-14;10;Delta Electronics Bommasandra;384
2025-08-14;11;Delta Electronics Bommasandra;413
2025-08-14;12;Delta Electronics Bommasandra;414
2025-08-14;13;Delta Electronics Bommasandra;448
2025-08-14;14;Delta Electronics Bommasandra;505
2025-08-14;15;Delta Electronics Bommasandra;640
2025-08-14;16;Delta Electronics Bommasandra;753
2025-08-14;17;Delta Electronics Bommasandra;870
2025-08-14;18;Delta Electronics Bommasandra;1054
2025-08-14;19;Delta Electronics Bommasandra;1048
2025-08-14;20;Delta Electronics Bommasandra;766
2025-08-14;21;Delta Electronics Bommasandra;407
2025-08-14;22;Delta Electronics Bommasandra;105
2025-08-14;23;Delta Electronics Bommasandra;0
2025-08-14;0;Doddakallasandra;0
2025-08-14;1;Doddakallasandra;0
2025-08-14;2;Doddakallasandra;0
2025-08-14;3;Doddakallasandra;0
2025-08-14;4;Doddakallasandra;3
2025-08-14;5;Doddakallasandra;37
2025-08-14;6;Doddakallasandra;95
2025-08-14;7;Doddakallasandra;383
2025-08-14;8;Doddakallasandra;816
2025-08-14;9;Doddakallasandra;984
2025-08-14;10;Doddakallasandra;485
2025-08-14;11;Doddakallasandra;316
2025-08-14;12;Doddakallasandra;243
2025-08-14;13;Doddakallasandra;237
2025-08-14;14;Doddakallasandra;198
2025-08-14;15;Doddakallasandra;265
2025-08-14;16;Doddakallasandra;253
2025-08-14;17;Doddakallasandra;322
2025-08-14;18;Doddakallasandra;415
2025-08-14;19;Doddakallasandra;368
2025-08-14;20;Doddakallasandra;218
2025-08-14;21;Doddakallasandra;186
2025-08-14;22;Doddakallasandra;57
2025-08-14;23;Doddakallasandra;3
2025-08-14;0;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-14;1;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-14;2;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-14;3;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-14;4;Dr. B. R. Ambedkar Station, Vidhana Soudha;0
2025-08-14;5;Dr. B. R. Ambedkar Station, Vidhana Soudha;10
2025-08-14;6;Dr. B. R. Ambedkar Station, Vidhana Soudha;48
2025-08-14;7;Dr. B. R. Ambedkar Station, Vidhana Soudha;105
2025-08-14;8;Dr. B. R. Ambedkar Station, Vidhana Soudha;231
2025-08-14;9;Dr. B. R. Ambedkar Station, Vidhana Soudha;287
2025-08-14;10;Dr. B. R. Ambedkar Station, Vidhana Soudha;445
2025-08-14;11;Dr. B. R. Ambedkar Station, Vidhana Soudha;536
2025-08-14;12;Dr. B. R. Ambedkar Station, Vidhana Soudha;608
2025-08-14;13;Dr. B. R. Ambedkar Station, Vidhana Soudha;863
2025-08-14;14;Dr. B. R. Ambedkar Station, Vidhana Soudha;823
2025-08-14;15;Dr. B. R. Ambedkar Station, Vidhana Soudha;933
2025-08-14;16;Dr. B. R. Ambedkar Station, Vidhana Soudha;1207
2025-08-14;17;Dr. B. R. Ambedkar Station, Vidhana Soudha;2946
2025-08-14;18;Dr. B. R. Ambedkar Station, Vidhana Soudha;2626
2025-08-14;19;Dr. B. R. Ambedkar Station, Vidhana Soudha;1496
2025-08-14;20;Dr. B. R. Ambedkar Station, Vidhana Soudha;667
2025-08-14;21;Dr. B. R. Ambedkar Station, Vidhana Soudha;341
2025-08-14;22;Dr. B. R. Ambedkar Station, Vidhana Soudha;151
2025-08-14;23;Dr. B. R. Ambedkar Station, Vidhana Soudha;24
2025-08-14;0;Electronic City;0
2025-08-14;1;Electronic City;0
2025-08-14;2;Electronic City;0
2025-08-14;3;Electronic City;0
2025-08-14;4;Electronic City;0
2025-08-14;5;Electronic City;1
2025-08-14;6;Electronic City;28
2025-08-14;7;Electronic City;98
2025-08-14;8;Electronic City;210
2025-08-14;9;Electronic City;207
2025-08-14;10;Electronic City;149
2025-08-14;11;Electronic City;236
2025-08-14;12;Electronic City;180
2025-08-14;13;Electronic City;234
2025-08-14;14;Electronic City;246
2025-08-14;15;Electronic City;401
2025-08-14;16;Electronic City;377
2025-08-14;17;Electronic City;385
2025-08-14;18;Electronic City;389
2025-08-14;19;Electronic City;393
2025-08-14;20;Electronic City;289
2025-08-14;21;Electronic City;229
2025-08-14;22;Electronic City;103
2025-08-14;23;Electronic City;2
2025-08-14;0;Garudacharpalya;0
2025-08-14;1;Garudacharpalya;0
2025-08-14;2;Garudacharpalya;0
2025-08-14;3;Garudacharpalya;0
2025-08-14;4;Garudacharpalya;11
2025-08-14;5;Garudacharpalya;47
2025-08-14;6;Garudacharpalya;139
2025-08-14;7;Garudacharpalya;273
2025-08-14;8;Garudacharpalya;513
2025-08-14;9;Garudacharpalya;574
2025-08-14;10;Garudacharpalya;355
2025-08-14;11;Garudacharpalya;281
2025-08-14;12;Garudacharpalya;367
2025-08-14;13;Garudacharpalya;327
2025-08-14;14;Garudacharpalya;330
2025-08-14;15;Garudacharpalya;477
2025-08-14;16;Garudacharpalya;883
2025-08-14;17;Garudacharpalya;1228
2025-08-14;18;Garudacharpalya;1344
2025-08-14;19;Garudacharpalya;1193
2025-08-14;20;Garudacharpalya;638
2025-08-14;21;Garudacharpalya;391
2025-08-14;22;Garudacharpalya;308
2025-08-14;23;Garudacharpalya;24
2025-08-14;0;Goraguntepalya;0
2025-08-14;1;Goraguntepalya;0
2025-08-14;2;Goraguntepalya;0
2025-08-14;3;Goraguntepalya;0
2025-08-14;4;Goraguntepalya;4
2025-08-14;5;Goraguntepalya;68
2025-08-14;6;Goraguntepalya;122
2025-08-14;7;Goraguntepalya;294
2025-08-14;8;Goraguntepalya;619
2025-08-14;9;Goraguntepalya;707
2025-08-14;10;Goraguntepalya;481
2025-08-14;11;Goraguntepalya;393
2025-08-14;12;Goraguntepalya;334
2025-08-14;13;Goraguntepalya;353
2025-08-14;14;Goraguntepalya;336
2025-08-14;15;Goraguntepalya;330
2025-08-14;16;Goraguntepalya;434
2025-08-14;17;Goraguntepalya;687
2025-08-14;18;Goraguntepalya;1122
2025-08-14;19;Goraguntepalya;871
2025-08-14;20;Goraguntepalya;561
2025-08-14;21;Goraguntepalya;377
2025-08-14;22;Goraguntepalya;206
2025-08-14;23;Goraguntepalya;37
2025-08-14;0;Halasuru;0
2025-08-14;1;Halasuru;0
2025-08-14;2;Halasuru;0
2025-08-14;3;Halasuru;0
2025-08-14;4;Halasuru;1
2025-08-14;5;Halasuru;110
2025-08-14;6;Halasuru;224
2025-08-14;7;Halasuru;541
2025-08-14;8;Halasuru;1090
2025-08-14;9;Halasuru;1545
2025-08-14;10;Halasuru;886
2025-08-14;11;Halasuru;586
2025-08-14;12;Halasuru;408
2025-08-14;13;Halasuru;360
2025-08-14;14;Halasuru;480
2025-08-14;15;Halasuru;436
2025-08-14;16;Halasuru;552
2025-08-14;17;Halasuru;691
2025-08-14;18;Halasuru;887
2025-08-14;19;Halasuru;796
2025-08-14;20;Halasuru;653
2025-08-14;21;Halasuru;464
2025-08-14;22;Halasuru;218
2025-08-14;23;Halasuru;23
2025-08-14;0;Hongasandra;0
2025-08-14;1;Hongasandra;0
2025-08-14;2;Hongasandra;0
2025-08-14;3;Hongasandra;0
2025-08-14;4;Hongasandra;0
2025-08-14;5;Hongasandra;0
2025-08-14;6;Hongasandra;30
2025-08-14;7;Hongasandra;77
2025-08-14;8;Hongasandra;207
2025-08-14;9;Hongasandra;209
2025-08-14;10;Hongasandra;135
2025-08-14;11;Hongasandra;150
2025-08-14;12;Hongasandra;133
2025-08-14;13;Hongasandra;189
2025-08-14;14;Hongasandra;139
2025-08-14;15;Hongasandra;220
2025-08-14;16;Hongasandra;277
2025-08-14;17;Hongasandra;344
2025-08-14;18;Hongasandra;410
2025-08-14;19;Hongasandra;451
2025-08-14;20;Hongasandra;316
2025-08-14;21;Hongasandra;194
2025-08-14;22;Hongasandra;115
2025-08-14;23;Hongasandra;4
2025-08-14;0;Hoodi;5
2025-08-14;1;Hoodi;0
2025-08-14;2;Hoodi;0
2025-08-14;3;Hoodi;0
2025-08-14;4;Hoodi;2
2025-08-14;5;Hoodi;81
2025-08-14;6;Hoodi;124
2025-08-14;7;Hoodi;289
2025-08-14;8;Hoodi;698
2025-08-14;9;Hoodi;782
2025-08-14;10;Hoodi;508
2025-08-14;11;Hoodi;350
2025-08-14;12;Hoodi;333
2025-08-14;13;Hoodi;346
2025-08-14;14;Hoodi;296
2025-08-14;15;Hoodi;342
2025-08-14;16;Hoodi;521
2025-08-14;17;Hoodi;802
2025-08-14;18;Hoodi;896
2025-08-14;19;Hoodi;792
2025-08-14;20;Hoodi;666
2025-08-14;21;Hoodi;457
2025-08-14;22;Hoodi;258
2025-08-14;23;Hoodi;9
2025-08-14;0;Hopefarm Channasandra;0
2025-08-14;1;Hopefarm Channasandra;0
2025-08-14;2;Hopefarm Channasandra;0
2025-08-14;3;Hopefarm Channasandra;0
2025-08-14;4;Hopefarm Channasandra;3
2025-08-14;5;Hopefarm Channasandra;17
2025-08-14;6;Hopefarm Channasandra;41
2025-08-14;7;Hopefarm Channasandra;124
2025-08-14;8;Hopefarm Channasandra;395
2025-08-14;9;Hopefarm Channasandra;569
2025-08-14;10;Hopefarm Channasandra;292
2025-08-14;11;Hopefarm Channasandra;144
2025-08-14;12;Hopefarm Channasandra;121
2025-08-14;13;Hopefarm Channasandra;124
2025-08-14;14;Hopefarm Channasandra;106
2025-08-14;15;Hopefarm Channasandra;114
2025-08-14;16;Hopefarm Channasandra;188
2025-08-14;17;Hopefarm Channasandra;172
2025-08-14;18;Hopefarm Channasandra;268
2025-08-14;19;Hopefarm Channasandra;244
2025-08-14;20;Hopefarm Channasandra;170
2025-08-14;21;Hopefarm Channasandra;97
2025-08-14;22;Hopefarm Channasandra;37
2025-08-14;23;Hopefarm Channasandra;4
2025-08-14;0;Hosa Road;0
2025-08-14;1;Hosa Road;0
2025-08-14;2;Hosa Road;0
2025-08-14;3;Hosa Road;0
2025-08-14;4;Hosa Road;0
2025-08-14;5;Hosa Road;0
2025-08-14;6;Hosa Road;28
2025-08-14;7;Hosa Road;156
2025-08-14;8;Hosa Road;358
2025-08-14;9;Hosa Road;410
2025-08-14;10;Hosa Road;244
2025-08-14;11;Hosa Road;242
2025-08-14;12;Hosa Road;190
2025-08-14;13;Hosa Road;150
2025-08-14;14;Hosa Road;163
2025-08-14;15;Hosa Road;160
2025-08-14;16;Hosa Road;214
2025-08-14;17;Hosa Road;269
2025-08-14;18;Hosa Road;377
2025-08-14;19;Hosa Road;362
2025-08-14;20;Hosa Road;271
2025-08-14;21;Hosa Road;192
2025-08-14;22;Hosa Road;69
2025-08-14;23;Hosa Road;1
2025-08-14;0;Huskur Road;0
2025-08-14;1;Huskur Road;0
2025-08-14;2;Huskur Road;0
2025-08-14;3;Huskur Road;0
2025-08-14;4;Huskur Road;0
2025-08-14;5;Huskur Road;0
2025-08-14;6;Huskur Road;27
2025-08-14;7;Huskur Road;83
2025-08-14;8;Huskur Road;182
2025-08-14;9;Huskur Road;142
2025-08-14;10;Huskur Road;126
2025-08-14;11;Huskur Road;135
2025-08-14;12;Huskur Road;81
2025-08-14;13;Huskur Road;99
2025-08-14;14;Huskur Road;105
2025-08-14;15;Huskur Road;149
2025-08-14;16;Huskur Road;203
2025-08-14;17;Huskur Road;244
2025-08-14;18;Huskur Road;319
2025-08-14;19;Huskur Road;275
2025-08-14;20;Huskur Road;172
2025-08-14;21;Huskur Road;99
2025-08-14;22;Huskur Road;61
2025-08-14;23;Huskur Road;0
2025-08-14;0;Indiranagar;0
2025-08-14;1;Indiranagar;0
2025-08-14;2;Indiranagar;0
2025-08-14;3;Indiranagar;0
2025-08-14;4;Indiranagar;12
2025-08-14;5;Indiranagar;115
2025-08-14;6;Indiranagar;218
2025-08-14;7;Indiranagar;654
2025-08-14;8;Indiranagar;1297
2025-08-14;9;Indiranagar;1925
2025-08-14;10;Indiranagar;1440
2025-08-14;11;Indiranagar;956
2025-08-14;12;Indiranagar;909
2025-08-14;13;Indiranagar;1018
2025-08-14;14;Indiranagar;1105
2025-08-14;15;Indiranagar;1295
2025-08-14;16;Indiranagar;2012
2025-08-14;17;Indiranagar;2685
2025-08-14;18;Indiranagar;3834
2025-08-14;19;Indiranagar;3326
2025-08-14;20;Indiranagar;2142
2025-08-14;21;Indiranagar;1313
2025-08-14;22;Indiranagar;729
2025-08-14;23;Indiranagar;110
2025-08-14;0;Infosys Foundation Konappana Agrahara;0
2025-08-14;1;Infosys Foundation Konappana Agrahara;0
2025-08-14;2;Infosys Foundation Konappana Agrahara;0
2025-08-14;3;Infosys Foundation Konappana Agrahara;0
2025-08-14;4;Infosys Foundation Konappana Agrahara;0
2025-08-14;5;Infosys Foundation Konappana Agrahara;0
2025-08-14;6;Infosys Foundation Konappana Agrahara;95
2025-08-14;7;Infosys Foundation Konappana Agrahara;199
2025-08-14;8;Infosys Foundation Konappana Agrahara;352
2025-08-14;9;Infosys Foundation Konappana Agrahara;377
2025-08-14;10;Infosys Foundation Konappana Agrahara;269
2025-08-14;11;Infosys Foundation Konappana Agrahara;316
2025-08-14;12;Infosys Foundation Konappana Agrahara;325
2025-08-14;13;Infosys Foundation Konappana Agrahara;370
2025-08-14;14;Infosys Foundation Konappana Agrahara;413
2025-08-14;15;Infosys Foundation Konappana Agrahara;621
2025-08-14;16;Infosys Foundation Konappana Agrahara;848
2025-08-14;17;Infosys Foundation Konappana Agrahara;902
2025-08-14;18;Infosys Foundation Konappana Agrahara;1002
2025-08-14;19;Infosys Foundation Konappana Agrahara;925
2025-08-14;20;Infosys Foundation Konappana Agrahara;676
2025-08-14;21;Infosys Foundation Konappana Agrahara;473
2025-08-14;22;Infosys Foundation Konappana Agrahara;156
2025-08-14;23;Infosys Foundation Konappana Agrahara;10
2025-08-14;0;Jalahalli;0
2025-08-14;1;Jalahalli;0
2025-08-14;2;Jalahalli;0
2025-08-14;3;Jalahalli;0
2025-08-14;4;Jalahalli;0
2025-08-14;5;Jalahalli;79
2025-08-14;6;Jalahalli;181
2025-08-14;7;Jalahalli;460
2025-08-14;8;Jalahalli;852
2025-08-14;9;Jalahalli;991
2025-08-14;10;Jalahalli;678
2025-08-14;11;Jalahalli;447
2025-08-14;12;Jalahalli;438
2025-08-14;13;Jalahalli;513
2025-08-14;14;Jalahalli;439
2025-08-14;15;Jalahalli;397
2025-08-14;16;Jalahalli;497
2025-08-14;17;Jalahalli;745
2025-08-14;18;Jalahalli;982
2025-08-14;19;Jalahalli;918
2025-08-14;20;Jalahalli;583
2025-08-14;21;Jalahalli;427
2025-08-14;22;Jalahalli;234
2025-08-14;23;Jalahalli;21
2025-08-14;0;Jaya Prakash Nagar;0
2025-08-14;1;Jaya Prakash Nagar;0
2025-08-14;2;Jaya Prakash Nagar;0
2025-08-14;3;Jaya Prakash Nagar;0
2025-08-14;4;Jaya Prakash Nagar;6
2025-08-14;5;Jaya Prakash Nagar;88
2025-08-14;6;Jaya Prakash Nagar;161
2025-08-14;7;Jaya Prakash Nagar;490
2025-08-14;8;Jaya Prakash Nagar;1296
2025-08-14;9;Jaya Prakash Nagar;1552
2025-08-14;10;Jaya Prakash Nagar;943
2025-08-14;11;Jaya Prakash Nagar;493
2025-08-14;12;Jaya Prakash Nagar;445
2025-08-14;13;Jaya Prakash Nagar;586
2025-08-14;14;Jaya Prakash Nagar;465
2025-08-14;15;Jaya Prakash Nagar;490
2025-08-14;16;Jaya Prakash Nagar;625
2025-08-14;17;Jaya Prakash Nagar;876
2025-08-14;18;Jaya Prakash Nagar;1104
2025-08-14;19;Jaya Prakash Nagar;1073
2025-08-14;20;Jaya Prakash Nagar;771
2025-08-14;21;Jaya Prakash Nagar;674
2025-08-14;22;Jaya Prakash Nagar;325
2025-08-14;23;Jaya Prakash Nagar;29
2025-08-14;0;Jayadeva Hospital;0
2025-08-14;1;Jayadeva Hospital;0
2025-08-14;2;Jayadeva Hospital;0
2025-08-14;3;Jayadeva Hospital;0
2025-08-14;4;Jayadeva Hospital;0
2025-08-14;5;Jayadeva Hospital;0
2025-08-14;6;Jayadeva Hospital;22
2025-08-14;7;Jayadeva Hospital;99
2025-08-14;8;Jayadeva Hospital;227
2025-08-14;9;Jayadeva Hospital;260
2025-08-14;10;Jayadeva Hospital;230
2025-08-14;11;Jayadeva Hospital;207
2025-08-14;12;Jayadeva Hospital;285
2025-08-14;13;Jayadeva Hospital;240
2025-08-14;14;Jayadeva Hospital;369
2025-08-14;15;Jayadeva Hospital;376
2025-08-14;16;Jayadeva Hospital;565
2025-08-14;17;Jayadeva Hospital;596
2025-08-14;18;Jayadeva Hospital;733
2025-08-14;19;Jayadeva Hospital;707
2025-08-14;20;Jayadeva Hospital;427
2025-08-14;21;Jayadeva Hospital;250
2025-08-14;22;Jayadeva Hospital;183
2025-08-14;23;Jayadeva Hospital;7
2025-08-14;0;Jayanagar;0
2025-08-14;1;Jayanagar;0
2025-08-14;2;Jayanagar;0
2025-08-14;3;Jayanagar;0
2025-08-14;4;Jayanagar;5
2025-08-14;5;Jayanagar;47
2025-08-14;6;Jayanagar;119
2025-08-14;7;Jayanagar;292
2025-08-14;8;Jayanagar;698
2025-08-14;9;Jayanagar;775
2025-08-14;10;Jayanagar;646
2025-08-14;11;Jayanagar;930
2025-08-14;12;Jayanagar;893
2025-08-14;13;Jayanagar;927
2025-08-14;14;Jayanagar;1273
2025-08-14;15;Jayanagar;1024
2025-08-14;16;Jayanagar;1180
2025-08-14;17;Jayanagar;1387
2025-08-14;18;Jayanagar;1683
2025-08-14;19;Jayanagar;1671
2025-08-14;20;Jayanagar;1104
2025-08-14;21;Jayanagar;750
2025-08-14;22;Jayanagar;394
2025-08-14;23;Jayanagar;36
2025-08-14;0;Jnanabharathi;0
2025-08-14;1;Jnanabharathi;0
2025-08-14;2;Jnanabharathi;0
2025-08-14;3;Jnanabharathi;0
2025-08-14;4;Jnanabharathi;4
2025-08-14;5;Jnanabharathi;33
2025-08-14;6;Jnanabharathi;105
2025-08-14;7;Jnanabharathi;322
2025-08-14;8;Jnanabharathi;681
2025-08-14;9;Jnanabharathi;954
2025-08-14;10;Jnanabharathi;610
2025-08-14;11;Jnanabharathi;302
2025-08-14;12;Jnanabharathi;272
2025-08-14;13;Jnanabharathi;248
2025-08-14;14;Jnanabharathi;207
2025-08-14;15;Jnanabharathi;171
2025-08-14;16;Jnanabharathi;265
2025-08-14;17;Jnanabharathi;243
2025-08-14;18;Jnanabharathi;220
2025-08-14;19;Jnanabharathi;174
2025-08-14;20;Jnanabharathi;159
2025-08-14;21;Jnanabharathi;95
2025-08-14;22;Jnanabharathi;61
2025-08-14;23;Jnanabharathi;4
2025-08-14;0;Kadugodi Tree Park;2
2025-08-14;1;Kadugodi Tree Park;0
2025-08-14;2;Kadugodi Tree Park;0
2025-08-14;3;Kadugodi Tree Park;0
2025-08-14;4;Kadugodi Tree Park;20
2025-08-14;5;Kadugodi Tree Park;135
2025-08-14;6;Kadugodi Tree Park;260
2025-08-14;7;Kadugodi Tree Park;500
2025-08-14;8;Kadugodi Tree Park;1687
2025-08-14;9;Kadugodi Tree Park;2137
2025-08-14;10;Kadugodi Tree Park;1630
2025-08-14;11;Kadugodi Tree Park;1063
2025-08-14;12;Kadugodi Tree Park;622
2025-08-14;13;Kadugodi Tree Park;676
2025-08-14;14;Kadugodi Tree Park;521
2025-08-14;15;Kadugodi Tree Park;578
2025-08-14;16;Kadugodi Tree Park;663
2025-08-14;17;Kadugodi Tree Park;771
2025-08-14;18;Kadugodi Tree Park;900
2025-08-14;19;Kadugodi Tree Park;1048
2025-08-14;20;Kadugodi Tree Park;1020
2025-08-14;21;Kadugodi Tree Park;811
2025-08-14;22;Kadugodi Tree Park;309
2025-08-14;23;Kadugodi Tree Park;5
2025-08-14;0;Kengeri;0
2025-08-14;1;Kengeri;0
2025-08-14;2;Kengeri;0
2025-08-14;3;Kengeri;0
2025-08-14;4;Kengeri;0
2025-08-14;5;Kengeri;29
2025-08-14;6;Kengeri;82
2025-08-14;7;Kengeri;359
2025-08-14;8;Kengeri;806
2025-08-14;9;Kengeri;892
2025-08-14;10;Kengeri;489
2025-08-14;11;Kengeri;315
2025-08-14;12;Kengeri;246
2025-08-14;13;Kengeri;199
2025-08-14;14;Kengeri;177
2025-08-14;15;Kengeri;212
2025-08-14;16;Kengeri;252
2025-08-14;17;Kengeri;315
2025-08-14;18;Kengeri;490
2025-08-14;19;Kengeri;424
2025-08-14;20;Kengeri;304
2025-08-14;21;Kengeri;217
2025-08-14;22;Kengeri;124
2025-08-14;23;Kengeri;4
2025-08-14;0;Kengeri Bus Terminal;1
2025-08-14;1;Kengeri Bus Terminal;0
2025-08-14;2;Kengeri Bus Terminal;0
2025-08-14;3;Kengeri Bus Terminal;0
2025-08-14;4;Kengeri Bus Terminal;5
2025-08-14;5;Kengeri Bus Terminal;62
2025-08-14;6;Kengeri Bus Terminal;133
2025-08-14;7;Kengeri Bus Terminal;509
2025-08-14;8;Kengeri Bus Terminal;830
2025-08-14;9;Kengeri Bus Terminal;930
2025-08-14;10;Kengeri Bus Terminal;566
2025-08-14;11;Kengeri Bus Terminal;460
2025-08-14;12;Kengeri Bus Terminal;385
2025-08-14;13;Kengeri Bus Terminal;458
2025-08-14;14;Kengeri Bus Terminal;359
2025-08-14;15;Kengeri Bus Terminal;395
2025-08-14;16;Kengeri Bus Terminal;429
2025-08-14;17;Kengeri Bus Terminal;494
2025-08-14;18;Kengeri Bus Terminal;464
2025-08-14;19;Kengeri Bus Terminal;539
2025-08-14;20;Kengeri Bus Terminal;452
2025-08-14;21;Kengeri Bus Terminal;339
2025-08-14;22;Kengeri Bus Terminal;153
2025-08-14;23;Kengeri Bus Terminal;13
2025-08-14;0;Konanakunte Cross;0
2025-08-14;1;Konanakunte Cross;0
2025-08-14;2;Konanakunte Cross;0
2025-08-14;3;Konanakunte Cross;0
2025-08-14;4;Konanakunte Cross;6
2025-08-14;5;Konanakunte Cross;93
2025-08-14;6;Konanakunte Cross;178
2025-08-14;7;Konanakunte Cross;612
2025-08-14;8;Konanakunte Cross;1410
2025-08-14;9;Konanakunte Cross;1733
2025-08-14;10;Konanakunte Cross;1068
2025-08-14;11;Konanakunte Cross;697
2025-08-14;12;Konanakunte Cross;728
2025-08-14;13;Konanakunte Cross;709
2025-08-14;14;Konanakunte Cross;707
2025-08-14;15;Konanakunte Cross;707
2025-08-14;16;Konanakunte Cross;927
2025-08-14;17;Konanakunte Cross;791
2025-08-14;18;Konanakunte Cross;948
2025-08-14;19;Konanakunte Cross;1130
2025-08-14;20;Konanakunte Cross;912
2025-08-14;21;Konanakunte Cross;726
2025-08-14;22;Konanakunte Cross;530
2025-08-14;23;Konanakunte Cross;34
2025-08-14;0;Krantivira Sangolli Rayanna Railway Station;0
2025-08-14;1;Krantivira Sangolli Rayanna Railway Station;0
2025-08-14;2;Krantivira Sangolli Rayanna Railway Station;0
2025-08-14;3;Krantivira Sangolli Rayanna Railway Station;0
2025-08-14;4;Krantivira Sangolli Rayanna Railway Station;57
2025-08-14;5;Krantivira Sangolli Rayanna Railway Station;376
2025-08-14;6;Krantivira Sangolli Rayanna Railway Station;575
2025-08-14;7;Krantivira Sangolli Rayanna Railway Station;773
2025-08-14;8;Krantivira Sangolli Rayanna Railway Station;1171
2025-08-14;9;Krantivira Sangolli Rayanna Railway Station;1358
2025-08-14;10;Krantivira Sangolli Rayanna Railway Station;1063
2025-08-14;11;Krantivira Sangolli Rayanna Railway Station;606
2025-08-14;12;Krantivira Sangolli Rayanna Railway Station;593
2025-08-14;13;Krantivira Sangolli Rayanna Railway Station;509
2025-08-14;14;Krantivira Sangolli Rayanna Railway Station;453
2025-08-14;15;Krantivira Sangolli Rayanna Railway Station;379
2025-08-14;16;Krantivira Sangolli Rayanna Railway Station;366
2025-08-14;17;Krantivira Sangolli Rayanna Railway Station;717
2025-08-14;18;Krantivira Sangolli Rayanna Railway Station;638
2025-08-14;19;Krantivira Sangolli Rayanna Railway Station;576
2025-08-14;20;Krantivira Sangolli Rayanna Railway Station;475
2025-08-14;21;Krantivira Sangolli Rayanna Railway Station;714
2025-08-14;22;Krantivira Sangolli Rayanna Railway Station;389
2025-08-14;23;Krantivira Sangolli Rayanna Railway Station;57
2025-08-14;0;Krishna Rajendra Market;0
2025-08-14;1;Krishna Rajendra Market;0
2025-08-14;2;Krishna Rajendra Market;0
2025-08-14;3;Krishna Rajendra Market;0
2025-08-14;4;Krishna Rajendra Market;1
2025-08-14;5;Krishna Rajendra Market;81
2025-08-14;6;Krishna Rajendra Market;139
2025-08-14;7;Krishna Rajendra Market;257
2025-08-14;8;Krishna Rajendra Market;454
2025-08-14;9;Krishna Rajendra Market;539
2025-08-14;10;Krishna Rajendra Market;445
2025-08-14;11;Krishna Rajendra Market;469
2025-08-14;12;Krishna Rajendra Market;601
2025-08-14;13;Krishna Rajendra Market;623
2025-08-14;14;Krishna Rajendra Market;779
2025-08-14;15;Krishna Rajendra Market;797
2025-08-14;16;Krishna Rajendra Market;1054
2025-08-14;17;Krishna Rajendra Market;1072
2025-08-14;18;Krishna Rajendra Market;1009
2025-08-14;19;Krishna Rajendra Market;1034
2025-08-14;20;Krishna Rajendra Market;854
2025-08-14;21;Krishna Rajendra Market;466
2025-08-14;22;Krishna Rajendra Market;192
2025-08-14;23;Krishna Rajendra Market;31
2025-08-14;0;Krishnarajapura;2
2025-08-14;1;Krishnarajapura;0
2025-08-14;2;Krishnarajapura;0
2025-08-14;3;Krishnarajapura;0
2025-08-14;4;Krishnarajapura;23
2025-08-14;5;Krishnarajapura;240
2025-08-14;6;Krishnarajapura;410
2025-08-14;7;Krishnarajapura;1009
2025-08-14;8;Krishnarajapura;2008
2025-08-14;9;Krishnarajapura;2654
2025-08-14;10;Krishnarajapura;1575
2025-08-14;11;Krishnarajapura;1196
2025-08-14;12;Krishnarajapura;858
2025-08-14;13;Krishnarajapura;997
2025-08-14;14;Krishnarajapura;1007
2025-08-14;15;Krishnarajapura;945
2025-08-14;16;Krishnarajapura;1550
2025-08-14;17;Krishnarajapura;1801
2025-08-14;18;Krishnarajapura;1807
2025-08-14;19;Krishnarajapura;1829
2025-08-14;20;Krishnarajapura;1575
2025-08-14;21;Krishnarajapura;1086
2025-08-14;22;Krishnarajapura;624
2025-08-14;23;Krishnarajapura;55
2025-08-14;0;Kudlu Gate;0
2025-08-14;1;Kudlu Gate;0
